Q9UPQ8	DOLK	dolichol kinase
Q9Y2T4	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
Q9P0R6	GSKIP	GSK3B interacting protein
P58215	LOXL3	lysyl oxidase like 3
Q9NYP3	DONSON	DNA replication fork stabilization factor DONSON
Q96MI9	AGBL1	AGBL carboxypeptidase 1
Q8IXS8	HYCC2	hyccin PI4KA lipid kinase complex subunit 2
Q96S86	HAPLN3	hyaluronan and proteoglycan link protein 3
Q6NUM9	RETSAT	retinol saturase
Q99712	KCNJ15	potassium inwardly rectifying channel subfamily J member 15
P62857	RPS28	ribosomal protein S28
Q5JS54	PSMG4	proteasome assembly chaperone 4
Q969K7	TMEM54	transmembrane protein 54
Q9Y6L7	TLL2	tolloid like 2
Q9NYZ4	SIGLEC8	sialic acid binding Ig like lectin 8
Q9NZN4	EHD2	EH domain containing 2
O94827	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
Q9Y587	AP4S1	adaptor related protein complex 4 subunit sigma 1
Q9BXI6	TBC1D10A	TBC1 domain family member 10A
Q5R387	PLA2G2C	phospholipase A2 group IIC
Q9UGC6	RGS17	regulator of G protein signaling 17
Q8IZQ5	SELENOH	selenoprotein H
Q9Y487	ATP6V0A2	ATPase H+ transporting V0 subunit a2
P49788	RARRES1	retinoic acid receptor responder 1
Q8N5S9	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
P42785	PRCP	prolylcarboxypeptidase
Q9UKA4	AKAP11	A-kinase anchoring protein 11
O15303	GRM6	glutamate metabotropic receptor 6
Q12767	TMEM94	transmembrane protein 94
Q9HCM1	RESF1	retroelement silencing factor 1
Q569K4	ZNF385B	zinc finger protein 385B
Q96NB2	SFXN2	sideroflexin 2
A6NJU9	NPIPB13	nuclear pore complex interacting protein family, member B13
Q8TDS4	HCAR2	hydroxycarboxylic acid receptor 2
Q8IWB6	TEX14	testis expressed 14, intercellular bridge forming factor
P59923	ZNF445	zinc finger protein 445
A0A0D9SF12	CCDC163	CCDC163 homolog
Q9H1D9	POLR3F	RNA polymerase III subunit F
Q96L96	ALPK3	alpha kinase 3
A0A1W2PRP0	FOXL3	forkhead box L3
Q96GS4	BORCS6	BLOC-1 related complex subunit 6
Q9UBF9	MYOT	myotilin
Q9NQ11	ATP13A2	ATPase cation transporting 13A2
P51160	PDE6C	phosphodiesterase 6C
P46100	ATRX	ATRX chromatin remodeler
Q9Y3D2	MSRB2	methionine sulfoxide reductase B2
A0A075B706	TRDJ1	T cell receptor delta joining 1
Q99469	STAC	SH3 and cysteine rich domain
Q76KX8	ZNF534	zinc finger protein 534
P08397	HMBS	hydroxymethylbilane synthase
Q8N715	CCDC185	coiled-coil domain containing 185
Q9P2D1	CHD7	chromodomain helicase DNA binding protein 7
P07942	LAMB1	laminin subunit beta 1
Q5GAN3	RNASE13	ribonuclease A family member 13 (inactive)
O15523	DDX3Y	DEAD-box helicase 3 Y-linked
Q8WV07	LTO1	LTO1 maturation factor of ABCE1
Q9H2M3	BHMT2	betaine--homocysteine S-methyltransferase 2
P24386	CHM	CHM Rab escort protein
Q06587	RING1	ring finger protein 1
Q8NGP3	OR5M9	olfactory receptor family 5 subfamily M member 9
P34925	RYK	receptor like tyrosine kinase
Q6IMI4	SULT6B1	sulfotransferase family 6B member 1
A0A494C071	PWWP4	PWWP domain containing 4
O43196	MSH5	mutS homolog 5
Q8NHW6	OTOS	otospiralin
A8MXZ1	FAM90A23	family with sequence similarity 90 member A23
P00750	PLAT	plasminogen activator, tissue type
Q9UI40	SLC24A2	solute carrier family 24 member 2
Q9P2I0	CPSF2	cleavage and polyadenylation specific factor 2
P01743	IGHV1-46	immunoglobulin heavy variable 1-46
O75674	TOM1L1	target of myb1 like 1 membrane trafficking protein
Q5TDH0	DDI2	DNA damage inducible 1 homolog 2
Q05193	DNM1	dynamin 1
Q9HCG8	CWC22	CWC22 spliceosome associated protein homolog
O75398	DEAF1	DEAF1 transcription factor
A6NF34	ANTXRL	ANTXR like
Q6XUX3	DSTYK	dual serine/threonine and tyrosine protein kinase
Q9NZH8	IL36G	interleukin 36 gamma
Q96EY8	MMAB	metabolism of cobalamin associated B
Q9H223	EHD4	EH domain containing 4
P48549	KCNJ3	potassium inwardly rectifying channel subfamily J member 3
Q15459	SF3A1	splicing factor 3a subunit 1
O95136	S1PR2	sphingosine-1-phosphate receptor 2
Q10586	DBP	D-box binding PAR bZIP transcription factor
Q7LGA3	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
Q8IWF6	DENND6A	DENN domain containing 6A
Q96SC8	DMRTA2	DMRT like family A2
Q96E22	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
Q96GN5	CDCA7L	cell division cycle associated 7 like
A6NKF7	TMEM88B	transmembrane protein 88B
Q13586	STIM1	stromal interaction molecule 1
Q9BUE0	MED18	mediator complex subunit 18
Q2WGJ6	KLHL38	kelch like family member 38
Q9NP64	ZCCHC17	zinc finger CCHC-type containing 17
Q00994	BEX3	brain expressed X-linked 3
Q5T0T0	MARCHF8	membrane associated ring-CH-type finger 8
A6NFH5	FABP12	fatty acid binding protein 12
P09132	SRP19	signal recognition particle 19
Q96PK6	RBM14	RNA binding motif protein 14
A0A075B6X5	TRAV18	T cell receptor alpha variable 18
P50897	PPT1	palmitoyl-protein thioesterase 1
Q8WTQ7	GRK7	G protein-coupled receptor kinase 7
A0A075B6S2	IGKV2D-29	immunoglobulin kappa variable 2D-29
P17032	ZNF37A	zinc finger protein 37A
P16219	ACADS	acyl-CoA dehydrogenase short chain
Q6S8J3	POTEE	POTE ankyrin domain family member E
Q8N5I3	KCNRG	potassium channel regulator
P01861	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)
P23759	PAX7	paired box 7
Q9NX00	TMEM160	transmembrane protein 160
P62502	LCN6	lipocalin 6
Q96FQ6	S100A16	S100 calcium binding protein A16
P46095	GPR6	G protein-coupled receptor 6
Q6PIU2	NCEH1	neutral cholesterol ester hydrolase 1
P23458	JAK1	Janus kinase 1
Q58HT5	AWAT1	acyl-CoA wax alcohol acyltransferase 1
Q9BWX5	GATA5	GATA binding protein 5
Q9HCM2	PLXNA4	plexin A4
O14901	KLF11	KLF transcription factor 11
Q9H2F5	EPC1	enhancer of polycomb homolog 1
Q15006	EMC2	ER membrane protein complex subunit 2
P01308	INS	insulin
P01619	IGKV3-20	immunoglobulin kappa variable 3-20
Q8NE71	ABCF1	ATP binding cassette subfamily F member 1
Q3T8J9	GON4L	gon-4 like
Q9BVH7	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
O00322	UPK1A	uroplakin 1A
O60481	ZIC3	Zic family member 3
Q8NCL4	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
P28066	PSMA5	proteasome 20S subunit alpha 5
P46060	RANGAP1	Ran GTPase activating protein 1
Q6ZVZ8	ASB18	ankyrin repeat and SOCS box containing 18
Q96N67	DOCK7	dedicator of cytokinesis 7
Q504Y2	PKDCC	protein kinase domain containing, cytoplasmic
Q6UX40	TMEM107	transmembrane protein 107
P22794	EVI2A	ecotropic viral integration site 2A
Q9BWD1	ACAT2	acetyl-CoA acetyltransferase 2
Q6UX65	DRAM2	DNA damage regulated autophagy modulator 2
Q14517	FAT1	FAT atypical cadherin 1
Q9Y5Y7	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1
Q0VG06	FAAP100	FA core complex associated protein 100
O00591	GABRP	gamma-aminobutyric acid type A receptor subunit pi
Q01851	POU4F1	POU class 4 homeobox 1
P57053	H2BC12L	H2B clustered histone 12 like
Q9P0M4	IL17C	interleukin 17C
Q16637	SMN2	survival of motor neuron 2, centromeric
A8MUP6	GSG1L2	GSG1 like 2
Q9NVV5	AIG1	androgen induced 1
Q9NZS2	KLRF1	killer cell lectin like receptor F1
Q9H1J7	WNT5B	Wnt family member 5B
Q9NPC4	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)
O00560	SDCBP	syndecan binding protein
Q15643	TRIP11	thyroid hormone receptor interactor 11
Q14249	ENDOG	endonuclease G
O00421	CCRL2	C-C motif chemokine receptor like 2
Q5JQF8	PABPC1L2B	poly(A) binding protein cytoplasmic 1 like 2B
Q01740	FMO1	flavin containing dimethylaniline monoxygenase 1
O60733	PLA2G6	phospholipase A2 group VI
O14828	SCAMP3	secretory carrier membrane protein 3
Q9ULL1	PLEKHG1	pleckstrin homology and RhoGEF domain containing G1
Q05481	ZNF91	zinc finger protein 91
O60658	PDE8A	phosphodiesterase 8A
Q96L58	B3GALT6	beta-1,3-galactosyltransferase 6
Q8TB40	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B
P13674	P4HA1	prolyl 4-hydroxylase subunit alpha 1
O94778	AQP8	aquaporin 8
Q70CQ4	USP31	ubiquitin specific peptidase 31
Q8TDR2	STK35	serine/threonine kinase 35
Q9BZE1	MRPL37	mitochondrial ribosomal protein L37
Q96S52	PIGS	phosphatidylinositol glycan anchor biosynthesis class S
Q96PQ0	SORCS2	sortilin related VPS10 domain containing receptor 2
Q9H340	OR51B6	olfactory receptor family 51 subfamily B member 6
Q9NS71	GKN1	gastrokine 1
Q96EH3	MALSU1	mitochondrial assembly of ribosomal large subunit 1
Q8N7C4	TMEM217	transmembrane protein 217
Q4L180	FILIP1L	filamin A interacting protein 1 like
Q7Z3Y9	KRT26	keratin 26
P0DV75	FAM90A18	family with sequence similarity 90 member A18
P04808	RLN1	relaxin 1
Q6UXV1	IZUMO2	IZUMO family member 2
Q8IYS5	OSCAR	osteoclast associated Ig-like receptor
Q9NPJ1	MKKS	MKKS centrosomal shuttling protein
Q9P0V9	SEPTIN10	septin 10
Q9BV68	RNF126	ring finger protein 126
A0A087WVF3	TBC1D3D	TBC1 domain family member 3D
Q14005	IL16	interleukin 16
A8MTZ0	BBIP1	BBSome interacting protein 1
P09067	HOXB5	homeobox B5
O95453	PARN	poly(A)-specific ribonuclease
Q5M9N0	CCDC158	coiled-coil domain containing 158
O00165	HAX1	HCLS1 associated protein X-1
Q99748	NRTN	neurturin
Q9H6U8	ALG9	ALG9 alpha-1,2-mannosyltransferase
P11182	DBT	dihydrolipoamide branched chain transacylase E2
Q92777	SYN2	synapsin II
Q96PE2	ARHGEF17	Rho guanine nucleotide exchange factor 17
Q9BSR8	YIPF4	Yip1 domain family member 4
Q68D86	CCDC102B	coiled-coil domain containing 102B
Q8NEJ9	NGDN	neuroguidin
Q8N5M4	TTC9C	tetratricopeptide repeat domain 9C
P07305	H1-0	H1.0 linker histone
P47872	SCTR	secretin receptor
C9JXX5	FREY1	Frey regulator of sperm-oocyte fusion 1
Q9NRQ5	SMCO4	single-pass membrane protein with coiled-coil domains 4
A0A0C4DH55	IGKV3D-7	immunoglobulin kappa variable 3D-7
O43281	EFS	embryonal Fyn-associated substrate
Q96JF0	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2
Q8IUL8	CILP2	cartilage intermediate layer protein 2
A6NN14	ZNF729	zinc finger protein 729
O60309	LRRC37A3	leucine rich repeat containing 37 member A3
Q05D60	DEUP1	deuterosome assembly protein 1
P0DKV0	SPATA31C1	SPATA31 subfamily C member 1
Q9BV10	ALG12	ALG12 alpha-1,6-mannosyltransferase
P13945	ADRB3	adrenoceptor beta 3
Q8IXV7	KLHDC8B	kelch domain containing 8B
P11274	BCR	BCR activator of RhoGEF and GTPase
Q00597	FANCC	FA complementation group C
Q2M2W7	C17orf58	chromosome 17 open reading frame 58
P16662	UGT2B7	UDP glucuronosyltransferase family 2 member B7
Q8N1P7	CRYBG2	crystallin beta-gamma domain containing 2
P47897	QARS1	glutaminyl-tRNA synthetase 1
Q5K651	SAMD9	sterile alpha motif domain containing 9
Q8WUY1	THEM6	thioesterase superfamily member 6
Q53T94	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
P25391	LAMA1	laminin subunit alpha 1
Q8NB91	FANCB	FA complementation group B
Q86UQ4	ABCA13	ATP binding cassette subfamily A member 13
Q4V321	GAGE13	G antigen 13
P08047	SP1	Sp1 transcription factor
P00813	ADA	adenosine deaminase
P20749	BCL3	BCL3 transcription coactivator
Q14331	FRG1	FSHD region gene 1
Q8WUU4	ZNF296	zinc finger protein 296
Q99598	TSNAX	translin associated factor X
E0CX11	STMP1	short transmembrane mitochondrial protein 1
Q96N76	UROC1	urocanate hydratase 1
P15421	GYPE	glycophorin E (MNS blood group)
Q5TA89	HES5	hes family bHLH transcription factor 5
A8MTT3	CEBPZOS	CEBPZ opposite strand
Q9H1E3	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
Q9NQZ6	ZC4H2	zinc finger C4H2-type containing
Q92482	AQP3	aquaporin 3 (Gill blood group)
Q6P1M9	ARMCX5	armadillo repeat containing X-linked 5
Q02643	GHRHR	growth hormone releasing hormone receptor
O96024	B3GALT4	beta-1,3-galactosyltransferase 4
Q6AZW8	ZNF660	zinc finger protein 660
P16278	GLB1	galactosidase beta 1
Q9H598	SLC32A1	solute carrier family 32 member 1
Q8NBU5	ATAD1	ATPase family AAA domain containing 1
Q9P206	NHSL3	NHS like 3
P19113	HDC	histidine decarboxylase
A0A075B6R2	IGHV4-4	immunoglobulin heavy variable 4-4
Q9BXT6	MOV10L1	Mov10 like RNA helicase 1
Q9NZH0	GPRC5B	G protein-coupled receptor class C group 5 member B
P35462	DRD3	dopamine receptor D3
P50454	SERPINH1	serpin family H member 1
Q9BYE2	TMPRSS13	transmembrane serine protease 13
Q96KN1	LRATD2	LRAT domain containing 2
O43556	SGCE	sarcoglycan epsilon
P38432	COIL	coilin
O00559	EBAG9	estrogen receptor binding site associated antigen 9
P51674	GPM6A	glycoprotein M6A
P12104	FABP2	fatty acid binding protein 2
A0A075B767	PPIAL4H	peptidylprolyl isomerase A like 4H
O75648	TRMU	tRNA mitochondrial 2-thiouridylase
O14818	PSMA7	proteasome 20S subunit alpha 7
Q9Y4P1	ATG4B	autophagy related 4B cysteine peptidase
O00522	KRIT1	KRIT1 ankyrin repeat containing
H3BV12	GOLGA8Q	golgin A8 family member Q
Q9NQC1	JADE2	jade family PHD finger 2
Q96RJ6	FERD3L	Fer3 like bHLH transcription factor
A6NLP5	TTC36	tetratricopeptide repeat domain 36
Q9NWQ8	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
Q8TDY4	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
Q9GZK6	OR2J1	olfactory receptor family 2 subfamily J member 1
Q5SXM8	DNLZ	DNL-type zinc finger
O15296	ALOX15B	arachidonate 15-lipoxygenase type B
Q8IUB9	KRTAP19-1	keratin associated protein 19-1
O75379	VAMP4	vesicle associated membrane protein 4
Q96CM4	NXNL1	nucleoredoxin like 1
Q5VWZ2	LYPLAL1	lysophospholipase like 1
Q5JU00	TCTE1	t-complex-associated-testis-expressed 1
Q15019	SEPTIN2	septin 2
Q9H0M5	ZNF700	zinc finger protein 700
P15515	HTN1	histatin 1
O60583	CCNT2	cyclin T2
P62945	RPL41	ribosomal protein L41
Q05516	ZBTB16	zinc finger and BTB domain containing 16
O60291	MGRN1	mahogunin ring finger 1
Q9BZG8	DPH1	diphthamide biosynthesis 1
P0C7X0	FAM90A24	family with sequence similarity 90 member A24
Q6P3S1	DENND1B	DENN domain containing 1B
O76087	GAGE12G	G antigen 12G
Q9Y4E1	WASHC2C	WASH complex subunit 2C
P04075	ALDOA	aldolase, fructose-bisphosphate A
Q8NGZ2	OR14K1	olfactory receptor family 14 subfamily K member 1
Q9NQT4	EXOSC5	exosome component 5
O60239	SH3BP5	SH3 domain binding protein 5
Q8N4L2	PIP4P2	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2
Q5JU69	TOR2A	torsin family 2 member A
P50502	ST13	ST13 Hsp70 interacting protein
O43497	CACNA1G	calcium voltage-gated channel subunit alpha1 G
P36406	TRIM23	tripartite motif containing 23
A8MSI8	LYRM9	LYR motif containing 9
Q96AM1	MRGPRF	MAS related GPR family member F
Q9NPJ4	PNRC2	proline rich nuclear receptor coactivator 2
Q14964	RAB39A	RAB39A, member RAS oncogene family
Q8N653	LZTR1	leucine zipper like post translational regulator 1
A6NDA9	LRIT2	leucine rich repeat, Ig-like and transmembrane domains 2
Q8N2Q7	NLGN1	neuroligin 1
O94986	CEP152	centrosomal protein 152
Q400G9	AMZ1	archaelysin family metallopeptidase 1
Q9Y2S6	TMA7	translation machinery associated 7 homolog
Q7Z309	PABIR2	PABIR family member 2
Q8TBJ5	FEZF2	FEZ family zinc finger 2
O95073	FSBP	fibrinogen silencer binding protein
Q0VAM2	RASGEF1B	RasGEF domain family member 1B
A0A087WV53	SPEGNB	SPEG neighbor
Q92570	NR4A3	nuclear receptor subfamily 4 group A member 3
Q6NUP7	PPP4R4	protein phosphatase 4 regulatory subunit 4
Q969N4	TAAR8	trace amine associated receptor 8
Q14451	GRB7	growth factor receptor bound protein 7
P60602	ROMO1	reactive oxygen species modulator 1
Q5SZD1	C6orf141	chromosome 6 open reading frame 141
O76009	KRT33A	keratin 33A
Q8IZT6	ASPM	assembly factor for spindle microtubules
Q9HAT1	LMAN1L	lectin, mannose binding 1 like
P10589	NR2F1	nuclear receptor subfamily 2 group F member 1
P98174	FGD1	FYVE, RhoGEF and PH domain containing 1
P25686	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
P0DMC3	APELA	apelin receptor early endogenous ligand
P20036	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
P00568	AK1	adenylate kinase 1
P48506	GCLC	glutamate-cysteine ligase catalytic subunit
Q9BS92	NIPSNAP3B	nipsnap homolog 3B
Q92527	ANKRD7	ankyrin repeat domain 7
Q9NQX7	ITM2C	integral membrane protein 2C
Q7RTX9	SLC16A14	solute carrier family 16 member 14
Q86US8	SMG6	SMG6 nonsense mediated mRNA decay factor
P30876	POLR2B	RNA polymerase II subunit B
Q9UI15	TAGLN3	transgelin 3
O15091	PRORP	protein only RNase P catalytic subunit
Q8N9Y4	FAM181A	family with sequence similarity 181 member A
Q96EP9	SLC10A4	solute carrier family 10 member 4
Q5W0B1	OBI1	ORC ubiquitin ligase 1
Q8IVU3	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
Q9UI26	IPO11	importin 11
Q9UGP8	SEC63	SEC63 homolog, protein translocation regulator
Q96M29	TEKT5	tektin 5
Q7Z7J5	DPPA2	developmental pluripotency associated 2
Q96SQ5	ZNF587	zinc finger protein 587
Q08AG7	MZT1	mitotic spindle organizing protein 1
Q9UPZ3	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
A0A1B0GTC6	C3orf85	chromosome 3 open reading frame 85
Q99666	RGPD5	RANBP2 like and GRIP domain containing 5
Q6JBY9	RCSD1	RCSD domain containing 1
O75711	SCRG1	stimulator of chondrogenesis 1
Q5VWQ8	DAB2IP	DAB2 interacting protein
Q01167	FOXK2	forkhead box K2
A6NC98	CCDC88B	coiled-coil domain containing 88B
Q13395	TARBP1	TAR (HIV-1) RNA binding protein 1
P58173	OR2B6	olfactory receptor family 2 subfamily B member 6
Q9P2U7	SLC17A7	solute carrier family 17 member 7
P48775	TDO2	tryptophan 2,3-dioxygenase
Q8NDD1	C1orf131	chromosome 1 open reading frame 131
Q9H2C5	OR52A5	olfactory receptor family 52 subfamily A member 5
Q7Z5P4	HSD17B13	hydroxysteroid 17-beta dehydrogenase 13
Q495W5	FUT11	fucosyltransferase 11
P20719	HOXA5	homeobox A5
A0A1B0GUJ8	PNMA8C	PNMA family member 8C
P04264	KRT1	keratin 1
Q96G74	OTUD5	OTU deubiquitinase 5
O76038	SCGN	secretagogin, EF-hand calcium binding protein
Q9H2D6	TRIOBP	TRIO and F-actin binding protein
O14879	IFIT3	interferon induced protein with tetratricopeptide repeats 3
Q3T906	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
Q969G3	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
Q9NVI1	FANCI	FA complementation group I
A0JLT2	MED19	mediator complex subunit 19
Q96KX0	LYZL4	lysozyme like 4
P59538	TAS2R31	taste 2 receptor member 31
Q9UQL6	HDAC5	histone deacetylase 5
Q6ZUB1	SPATA31E1	SPATA31 subfamily E member 1
Q13435	SF3B2	splicing factor 3b subunit 2
Q8IUC3	KRTAP7-1	keratin associated protein 7-1
Q9NWD8	TMEM248	transmembrane protein 248
Q9HCC6	HES4	hes family bHLH transcription factor 4
Q9NTW7	ZFP64	ZFP64 zinc finger protein
Q03518	TAP1	transporter 1, ATP binding cassette subfamily B member
O76003	GLRX3	glutaredoxin 3
Q5W186	CST9	cystatin 9
Q9BTF0	THUMPD2	THUMP domain containing 2
P35716	SOX11	SRY-box transcription factor 11
Q96MU8	KREMEN1	kringle containing transmembrane protein 1
P0DP09	IGKV1D-13	immunoglobulin kappa variable 1D-13
Q5JTW2	CEP78	centrosomal protein 78
P57082	TBX4	T-box transcription factor 4
Q8IWG1	DNAI3	dynein axonemal intermediate chain 3
P54253	ATXN1	ataxin 1
Q5EBL8	PDZD11	PDZ domain containing 11
P14314	PRKCSH	PRKCSH beta subunit of glucosidase II
Q9P296	C5AR2	complement C5a receptor 2
Q8N9L1	ZIC4	Zic family member 4
Q16280	CNGA2	cyclic nucleotide gated channel subunit alpha 2
Q9Y5B9	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit
Q8NFW1	COL22A1	collagen type XXII alpha 1 chain
Q96RT7	TUBGCP6	tubulin gamma complex component 6
Q9BQ90	KLHDC3	kelch domain containing 3
P07203	GPX1	glutathione peroxidase 1
P25791	LMO2	LIM domain only 2
Q9NRR1	CYTL1	cytokine like 1
Q9Y3D6	FIS1	fission, mitochondrial 1
P48448	ALDH3B2	aldehyde dehydrogenase 3 family member B2
A6NCC3	GOLGA8O	golgin A8 family member O
Q13573	SNW1	SNW domain containing 1
P03901	MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L
Q9NPH5	NOX4	NADPH oxidase 4
O43353	RIPK2	receptor interacting serine/threonine kinase 2
Q99788	CMKLR1	chemerin chemokine-like receptor 1
Q01196	RUNX1	RUNX family transcription factor 1
P01814	IGHV2-70	immunoglobulin heavy variable 2-70
Q9BSC4	NOL10	nucleolar protein 10
Q6PI78	TMEM65	transmembrane protein 65
P00748	F12	coagulation factor XII
Q8N5H3	FAM89B	family with sequence similarity 89 member B
Q13813	SPTAN1	spectrin alpha, non-erythrocytic 1
Q8TEZ7	PAQR8	progestin and adipoQ receptor family member 8
Q93098	WNT8B	Wnt family member 8B
O75190	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6
P01732	CD8A	CD8 subunit alpha
Q86TN4	TRPT1	tRNA phosphotransferase 1
P08686	CYP21A2	cytochrome P450 family 21 subfamily A member 2
Q14206	RCAN2	regulator of calcineurin 2
P46527	CDKN1B	cyclin dependent kinase inhibitor 1B
Q8N475	FSTL5	follistatin like 5
Q9Y271	CYSLTR1	cysteinyl leukotriene receptor 1
O75691	UTP20	UTP20 small subunit processome component
Q8WVH0	CPLX3	complexin 3
A6NLI5	TRIM64C	tripartite motif containing 64C
Q9HCU9	BRMS1	BRMS1 transcriptional repressor and anoikis regulator
Q8IUC0	KRTAP13-1	keratin associated protein 13-1
Q9Y5L4	TIMM13	translocase of inner mitochondrial membrane 13
Q05209	PTPN12	protein tyrosine phosphatase non-receptor type 12
Q969V5	MUL1	mitochondrial E3 ubiquitin protein ligase 1
P31260	HOXA10	homeobox A10
Q6NXG1	ESRP1	epithelial splicing regulatory protein 1
O75607	NPM3	nucleophosmin/nucleoplasmin 3
Q6AI12	ANKRD40	ankyrin repeat domain 40
Q96D05	FAM241B	family with sequence similarity 241 member B
P11926	ODC1	ornithine decarboxylase 1
Q9NYZ2	SLC25A37	solute carrier family 25 member 37
Q93034	CUL5	cullin 5
Q8IX94	CTAGE4	CTAGE family member 4
A0A1B0GX95	TRBV7-4	T cell receptor beta variable 7-4
Q6ZQY2	LRRC74B	leucine rich repeat containing 74B
Q8TC20	CAGE1	cancer antigen 1
Q96SL1	SLC49A4	solute carrier family 49 member 4
P00387	CYB5R3	cytochrome b5 reductase 3
Q96EV2	RBM33	RNA binding motif protein 33
Q8TDQ7	GNPDA2	glucosamine-6-phosphate deaminase 2
O60907	TBL1X	transducin beta like 1 X-linked
Q8WWL7	CCNB3	cyclin B3
Q9Y6A5	TACC3	transforming acidic coiled-coil containing protein 3
O14936	CASK	calcium/calmodulin dependent serine protein kinase
Q6H8Q1	ABLIM2	actin binding LIM protein family member 2
Q6IEY1	OR4F16	olfactory receptor family 4 subfamily F member 16
Q8TD33	SCGB1C1	secretoglobin family 1C member 1
P00519	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
Q495Y8	SPDYE2	speedy/RINGO cell cycle regulator family member E2
O60258	FGF17	fibroblast growth factor 17
P22087	FBL	fibrillarin
Q9NWT6	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
Q8NB16	MLKL	mixed lineage kinase domain like pseudokinase
A0A0B4J276	TRAV25	T cell receptor alpha variable 25
P27037	ACVR2A	activin A receptor type 2A
Q68BL8	OLFML2B	olfactomedin like 2B
Q8IWC1	MAP7D3	MAP7 domain containing 3
Q8NFP4	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
P10144	GZMB	granzyme B
Q8IY63	AMOTL1	angiomotin like 1
Q13017	ARHGAP5	Rho GTPase activating protein 5
Q96AB6	NTAN1	N-terminal asparagine amidase
Q8WY54	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
Q8WUF8	ARB2A	ARB2 cotranscriptional regulator A
Q96GX2	ATXN7L3B	ataxin 7 like 3B
Q92611	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
P50395	GDI2	GDP dissociation inhibitor 2
Q03001	DST	dystonin
Q5RHP9	ERICH3	glutamate rich 3
Q07065	CKAP4	cytoskeleton associated protein 4
Q86X67	NUDT13	nudix hydrolase 13
P54727	RAD23B	RAD23 homolog B, nucleotide excision repair protein
Q6P3X8	PGBD2	piggyBac transposable element derived 2
A0A5F9ZHS7	NFILZ	NFIL3 like basic leucine zipper
Q13263	TRIM28	tripartite motif containing 28
A2RTY3	HEATR9	HEAT repeat containing 9
P29371	TACR3	tachykinin receptor 3
P04792	HSPB1	heat shock protein family B (small) member 1
A0A075B6H8	IGKV1D-42	immunoglobulin kappa variable 1D-42 (non-functional)
P22888	LHCGR	luteinizing hormone/choriogonadotropin receptor
Q7Z602	GPR141	G protein-coupled receptor 141
Q9H173	SIL1	SIL1 nucleotide exchange factor
Q9HCN6	GP6	glycoprotein VI platelet
Q969V6	MRTFA	myocardin related transcription factor A
Q4AC99	ACCSL	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like
Q96PQ6	ZNF317	zinc finger protein 317
Q96KN9	GJD4	gap junction protein delta 4
P0DJG4	SPMAP2L	sperm microtubule associated protein 2 like
P14635	CCNB1	cyclin B1
A0A1B0GUS4	UBE2L5	ubiquitin conjugating enzyme E2 L5
Q9Y291	MRPS33	mitochondrial ribosomal protein S33
Q13326	SGCG	sarcoglycan gamma
Q9BQT8	SLC25A21	solute carrier family 25 member 21
Q99956	DUSP9	dual specificity phosphatase 9
Q96M98	PACRG	parkin coregulated
Q8NBM8	PCYOX1L	prenylcysteine oxidase 1 like
Q9BV86	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
Q9BQI0	AIF1L	allograft inflammatory factor 1 like
Q9HCU8	POLD4	DNA polymerase delta 4, accessory subunit
Q9BX26	SYCP2	synaptonemal complex protein 2
Q06787	FMR1	fragile X messenger ribonucleoprotein 1
Q5JS37	NHLRC3	NHL repeat containing 3
